"","cy","Dates","Year","GDP","NationalPrice","Month","ExchangeRate","Country","RealInterest","CPI","MaizePrice","Electionlag","Election","MaizeYield","ForexRev","WorldPrice","GasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionEstimate"
"809","Zambia 2018",2018-02-01,"2018",26311.984736,5418.26086956522,2,9.729,"Zambia",13.9859534876616,0.594114236010438,116.188714153562,"0","0",22052,1569.22990613102,232.5,71.03,6.47518415298044,4.79322440690483,101.715893108298,-0.678601682186127
"810","Zambia 2018",2018-03-01,"2018",26311.984736,5382.42424242424,3,9.467,"Zambia",13.9859534876616,0.601971585966947,123.587197633886,"0","0",22052,1569.22990613102,232.5,71.46,6.51039721725685,4.6003626003626,201.123303835933,-0.678601682186127
"811","Zambia 2018",2018-04-01,"2018",26311.984736,5365.29411764706,4,9.7345,"Zambia",13.9859534876616,0.605769788344448,119.245980789974,"0","0",22052,1569.22990613102,230.63,73.52,6.46313417412312,4.62206591802813,128.895104895105,-0.678601682186127
"812","Zambia 2018",2018-05-01,"2018",26311.984736,5331.11111111111,5,10.258,"Zambia",13.9859534876616,0.608379240359525,119.867420549815,"0","0",22052,1569.22990613102,221.88,76.51,6.38964860869761,4.33564664208776,110.422535211268,-0.678601682186127
"813","Zambia 2018",2018-06-01,"2018",26311.984736,5331.11111111111,6,9.948,"Zambia",13.9859534876616,0.609886923746013,122.114997989546,"0","0",22052,1569.22990613102,224,78.34,6.43582525497275,4.38846815205063,119.867420549815,-0.678601682186127
"814","Zambia 2018",2018-07-01,"2018",26311.984736,5296.58536585366,7,10.009,"Zambia",13.9859534876616,0.611539576688895,119.172744529923,"0","0",22052,1569.22990613102,252.5,77.5,6.31602026355498,4.44046392174183,166.835550982962,-0.678601682186127
"815","Zambia 2018",2018-08-01,"2018",26311.984736,5322.85714285714,8,10.166,"Zambia",13.9859534876616,0.613279211365613,120.165256738147,"0","0",22052,1569.22990613102,260,81.71,6.26756102030167,4.35728318832445,271.567274529463,-0.678601682186127
"816","Zambia 2018",2018-09-01,"2018",26311.984736,5315.71428571429,9,12.125,"Zambia",13.9859534876616,0.614467961728037,105.336082474227,"0","0",22052,1569.22990613102,267.5,89.17,5.83428948062677,4.16200617422039,161.023694975355,-0.678601682186127
"817","Zambia 2018",2018-10-01,"2018",26311.984736,6159.52380952381,10,11.674,"Zambia",13.9859534876616,0.618788054508553,117.080692136371,"0","0",22052,1569.22990613102,270,89.57,6.24466581490921,4.5065289797511,214.539944903581,-0.678601682186127
"818","Zambia 2018",2018-11-01,"2018",26311.984736,6147.14285714286,11,12.001,"Zambia",13.9859534876616,0.624441867207886,122.856428630947,"0","0",22052,1569.22990613102,305.6,97.36,6.02403061800539,4.16925044570188,219.243466299862,-0.678601682186127
"819","Zambia 2018",2018-12-01,"2018",26311.984736,6259.04761904762,12,11.917,"Zambia",13.9859534876616,0.629138880835025,129.260719979861,"0","0",22052,1569.22990613102,276.67,94.41,6.20879555665844,4.0632612432145,269.411292974999,-0.678601682186127
"820","Zambia 2019",2019-01-01,"2019",23310.362238,6259.04761904762,1,11.922,"Zambia",14.3628917375248,0.635749492606553,140.479785270928,"0","0",23814,1448.62429019898,260,80.06,6.27287981289227,3.73719107896323,189.475599271852,-0.673917531967163
"821","Zambia 2019",2019-02-01,"2019",23310.362238,6251.21951219512,2,12.016,"Zambia",14.3628917375248,0.640388518411134,143.109187749667,"0","0",23814,1448.62429019898,250.63,69.55,6.29013192776352,3.6352753618255,190.542420027816,-0.673917531967163
"822","Zambia 2019",2019-03-01,"2019",23310.362238,6249.52380952381,3,12.131,"Zambia",14.3628917375248,0.647405044940563,153.3261891023,"0","0",23814,1448.62429019898,247.5,67.91,6.28290448265699,3.35995903737839,205.435328945735,-0.673917531967163
"823","Zambia 2019",2019-04-01,"2019",23310.362238,6251.90476190476,4,12.714,"Zambia",14.3628917375248,0.652131052478979,161.459808085575,"0","0",23814,1448.62429019898,247.5,62.49,6.19127773056574,3.04554986452882,230.50926286509,-0.673917531967163
"824","Zambia 2019",2019-05-01,"2019",23310.362238,6251.90476190476,5,13.413,"Zambia",14.3628917375248,0.657697883444477,143.413106687542,"0","0",23814,1448.62429019898,247.5,59.42,6.08043195516862,3.25010644723683,230.562078651685,-0.673917531967163
"825","Zambia 2019",2019-06-01,"2019",23310.362238,6251.90476190476,6,12.894,"Zambia",14.3628917375248,0.662626848361844,139.196525515744,"0","0",23814,1448.62429019898,247.5,52.96,6.16276877626881,3.48334341536927,226.916056338028,-0.673917531967163
"826","Zambia 2019",2019-07-01,"2019",23310.362238,6251.90476190476,7,12.868,"Zambia",14.3628917375248,0.665584227312265,142.617345352813,"0","0",23814,1448.62429019898,263.5,52.73,6.09740039733423,3.40666126956449,139.196525515744,-0.673917531967163
"827","Zambia 2019",2019-08-01,"2019",23310.362238,6820,8,13.049,"Zambia",14.3628917375248,0.67054218614091,156.211203923672,"0","0",23814,1448.62429019898,262.5,51.85,6.25439163177433,3.34576138147567,244.507042253521,-0.673917531967163
"828","Zambia 2019",2019-09-01,"2019",23310.362238,6880,9,13.127,"Zambia",14.3628917375248,0.678689475210206,175.363754094614,"0","0",23814,1448.62429019898,237.75,58.19,6.35040212594229,2.9887054735013,242.269624573379,-0.673917531967163
"829","Zambia 2019",2019-10-01,"2019",23310.362238,6792,10,13.231676,"Zambia",14.3628917375248,0.685068135691505,183.075825012644,"0","0",23814,1448.62429019898,237,59.12,6.31468711498546,2.80383091149273,329.806923308298,-0.673917531967163
"830","Zambia 2019",2019-11-01,"2019",23310.362238,6800,11,14.606188,"Zambia",14.3628917375248,0.691910698753262,191.425716278607,"0","0",23814,1448.62429019898,224.5,63.47,6.17818119174261,2.43204577968526,280.275862068966,-0.673917531967163
"831","Zambia 2019",2019-12-01,"2019",23310.362238,7904,12,14.031463,"Zambia",14.3628917375248,0.702870397216585,225.265177266262,"0","0",23814,1448.62429019898,217.5,56.01,6.53902569154782,2.50063275120223,306.666666666667,-0.673917531967163
"832","Zambia 2020",2020-01-01,"2020",18110.638617,8143.85714285714,1,14.805756,"Zambia",9.63750201577468,0.715337779066396,223.291536075564,"0","0",25402,1203.44837422209,215.4,48.63,6.50622474402873,2.4633566675309,382.880296236282,-0.733920753002167
"833","Zambia 2020",2020-02-01,"2020",18110.638617,8383.71428571429,2,14.903912,"Zambia",9.63750201577468,0.729225862568861,233.442065412088,"0","0",25402,1203.44837422209,214.38,43.79,6.54574733182013,2.40966724698617,277.470333082986,-0.733920753002167
"834","Zambia 2020",2020-03-01,"2020",18110.638617,8623.57142857143,3,17.862537,"Zambia",9.63750201577468,0.738242968976515,199.770055059928,"0","0",25402,1203.44837422209,231.13,41.61,6.22116718412821,2.41664931862219,264.022338568935,-0.733920753002167
"835","Zambia 2020",2020-04-01,"2020",18110.638617,8863.42857142857,4,18.620327,"Zambia",9.63750201577468,0.754566541026385,176.731590159507,"0","0",25402,1203.44837422209,235,37.97,6.17798249424442,2.69339630832277,196.944444444444,-0.733920753002167
"836","Zambia 2020",2020-05-01,"2020",18110.638617,9103.28571428571,5,18.264624,"Zambia",9.63750201577468,0.766541026384459,127.503309129167,"0","0",25402,1203.44837422209,201.9,35.6,6.3852336399968,3.90900279727143,224.315588166308,-0.733920753002167
"837","Zambia 2020",2020-06-01,"2020",18110.638617,9343.14285714286,6,17.975704,"Zambia",9.63750201577468,0.768164685416063,119.027327107745,"0","0",25402,1203.44837422209,202,33.99,6.45446195919927,4.36677082498731,342.147286821705,-0.733920753002167
"838","Zambia 2020",2020-07-01,"2020",18110.638617,9583,7,18.214657,"Zambia",9.63750201577468,0.770745143519861,111.734192963392,"0","0",25402,1203.44837422209,214.4,34.91,6.43523831065082,4.70862814465409,259.470725995316,-0.733920753002167
"839","Zambia 2020",2020-08-01,"2020",18110.638617,9822.85714285714,8,19.484373,"Zambia",9.63750201577468,0.774340388518411,106.649569888649,"0","0",25402,1203.44837422209,249.5,45.85,6.23300289506888,4.72707273477245,187.678047901854,-0.733920753002167
"840","Zambia 2020",2020-09-01,"2020",18110.638617,10222.2222222222,9,19.995644,"Zambia",9.63750201577468,0.785184111336619,104.70280427077,"0","0",25402,1203.44837422209,250.5,46.07,6.2566073104025,4.88260518829873,259.856529892153,-0.733920753002167
"841","Zambia 2020",2020-10-01,"2020",18110.638617,10324,10,20.573437,"Zambia",9.63750201577468,0.795013047260075,110.317007313848,"0","0",25402,1203.44837422209,245,54.72,6.24149573117322,4.54881917518505,205.486728384379,-0.733920753002167
"842","Zambia 2020",2020-11-01,"2020",18110.638617,10679.768115942,11,20.970051,"Zambia",9.63750201577468,0.812438387938533,114.334485881794,"0","0",25402,1203.44837422209,245,59.06,6.27018526632532,4.45435773938189,230.157131312374,-0.733920753002167
"843","Zambia 2020",2020-12-01,"2020",18110.638617,11035.5362318841,12,21.121559,"Zambia",9.63750201577468,0.838040011597565,121.733438331896,"0","0",25402,1203.44837422209,245,63.86,6.31888974564184,4.29197893274893,212.450331125828,-0.733920753002167
"844","Zambia 2021",2021-01-01,"2021",21313.366728,11391.3043478261,1,21.352705,"Zambia",2,0.869034502754422,126.747407412784,"0","1",25674,2753.87545429119,265,73.02,6.28593811103683,4.20902466295673,448.086142954994,-0.759727835655212
"845","Zambia 2021",2021-02-01,"2021",21313.366728,11747.0724637681,2,21.706652,"Zambia",2,0.891040881414903,127.573796272221,"0","1",25674,2753.87545429119,335,97.48,6.02187281349384,4.24204552353319,126.747407412784,-0.759727835655212
"846","Zambia 2021",2021-03-01,"2021",21313.366728,12102.8405797101,3,22.031519,"Zambia",2,0.906581617860249,121.208165446967,"0","1",25674,2753.87545429119,352.88,65.62,5.97362311786231,4.53222010923837,489.9,-0.759727835655212
"847","Zambia 2021",2021-04-01,"2021",21313.366728,12458.6086956522,4,22.248722,"Zambia",2,0.926094520150768,118.478715316772,"0","1",25674,2753.87545429119,328.1,71.28,6.13932711802493,4.72633106815333,261.510533673571,-0.759727835655212
"848","Zambia 2021",2021-05-01,"2021",21313.366728,12814.3768115942,5,22.446165,"Zambia",2,0.944679617280371,110.771706436267,"0","1",25674,2753.87545429119,331.63,83.47,6.17071832710859,5.15378732770037,118.478715316772,-0.759727835655212
"849","Zambia 2021",2021-06-01,"2021",21313.366728,13170.1449275362,6,22.617052,"Zambia",2,0.95720498695274,103.567874363113,"0","1",25674,2753.87545429119,393.25,94.73,5.93522079273848,5.62250039597687,262.255034931926,-0.759727835655212
"850","Zambia 2021",2021-07-01,"2021",21313.366728,13525.9130434783,7,19.235933,"Zambia",2,0.960133371991882,121.397802747597,"0","1",25674,2753.87545429119,441.5,112.68,6.26019169599025,5.7921861268749,546.627737226277,-0.759727835655212
"851","Zambia 2021",2021-08-01,"2021",21313.366728,13881.6811594203,8,15.813019,"Zambia",2,0.963612641345318,151.293057954335,"0","1",25674,2753.87545429119,446.88,129.82,6.75921964669238,5.80240810876956,563.991524684505,-0.759727835655212
"852","Zambia 2021",2021-09-01,"2021",21313.366728,14237.4492753623,9,16.694374,"Zambia",2,0.958915627718179,145.96534137788,"0","1",25674,2753.87545429119,418.75,178.4,6.76637546531664,5.8426827295479,489.59797979798,-0.759727835655212
"853","Zambia 2021",2021-10-01,"2021",21313.366728,14593.2173913043,10,17.205057,"Zambia",2,0.96291678747463,133.914116064829,"0","1",25674,2753.87545429119,695,222.53,5.72485961453743,6.33386171497585,241.186939415252,-0.759727835655212
"854","Zambia 2021",2021-11-01,"2021",21313.366728,14948.9855072464,11,17.742647,"Zambia",2,0.968976514931864,131.885619997963,"0","1",25674,2753.87545429119,900.5,202.59,-4.75288165391774,6.38845534497708,238.268034829188,-0.759727835655212
"855","Zambia 2021",2021-12-01,"2021",21313.366728,15304.7536231884,12,16.616858,"Zambia",2,0.975094230211656,142.529953616983,"0","1",25674,2753.87545429119,890,236.49,4.12861102865077,6.46206452591978,429.05540820286,-0.759727835655212
"856","Zambia 2022",2022-01-01,"2022",28662.499382,15660.5217391304,1,17.954329,"Zambia",2,1,150.247887292251,"1","0",24261,2967.5653171942,846.38,196.91,3.9462995571813,5.80535355098251,535.433080880306,-0.529199838638306
"857","Zambia 2022",2022-02-01,"2022",28662.499382,16016.2898550725,2,17.550142,"Zambia",2,1.01739634676718,167.633971280688,"1","0",24261,2967.5653171942,744.17,197.52,5.81968646485667,5.44401422674115,288.322008620882,-0.529199838638306
"858","Zambia 2022",2022-03-01,"2022",28662.499382,16372.0579710145,3,17.929634,"Zambia",2,1.02525369672369,171.47031556807,"1","0",24261,2967.5653171942,872.5,271.08,4.39776588016481,5.32528557475101,457.618082191781,-0.529199838638306
"859","Zambia 2022",2022-04-01,"2022",28662.499382,16727.8260869565,4,16.971371,"Zambia",2,1.03224122934184,189.519161416011,"1","0",24261,2967.5653171942,925,243.44,4.79832919793327,5.20079159524827,549.880827586207,-0.529199838638306
"860","Zambia 2022",2022-05-01,"2022",28662.499382,17083.5942028986,5,17.171522,"Zambia",2,1.04099739054799,185.982349147618,"1","0",24261,2967.5653171942,707.5,248.79,6.35395364316766,5.34932183206994,376.428704661073,-0.529199838638306
"861","Zambia 2022",2022-06-01,"2022",28662.499382,17439.3623188406,6,17.067675,"Zambia",2,1.0504783995361,167.099502421976,"1","0",24261,2967.5653171942,690,263.24,6.49761331353322,6.11478342175336,393.835606322716,-0.529199838638306
"862","Zambia 2022",2022-07-01,"2022",28662.499382,17795.1304347826,7,16.279951,"Zambia",2,1.05511742534068,169.459969504822,"1","0",24261,2967.5653171942,601,344.93,6.89176974449842,6.45031551210041,567.433246494376,-0.529199838638306
"863","Zambia 2022",2022-08-01,"2022",28662.499382,18150.8985507246,8,15.907118,"Zambia",2,1.05790084082343,183.163285769302,"1","0",24261,2967.5653171942,591.25,454.04,7.00271190860583,6.22971531806859,486.9595786651,-0.529199838638306
"864","Zambia 2022",2022-09-01,"2022",28662.499382,18506.6666666667,9,15.727539,"Zambia",2,1.05418962017976,183.067420783379,"1","0",24261,2967.5653171942,678,391.32,6.90516201753841,6.42771140131518,486.340555433876,-0.529199838638306
"865","Zambia 2022",2022-10-01,"2022",28662.499382,17906.6666666667,10,16.101345,"Zambia",2,1.05613221223543,186.916061981157,"1","0",24261,2967.5653171942,636.25,268.55,6.85829806457897,5.949849370902,279.130036900369,-0.529199838638306
"866","Zambia 2022",2022-11-01,"2022",28662.499382,18720,11,16.947853,"Zambia",2,1.06346767178892,188.366042589583,"1","0",24261,2967.5653171942,588.75,247.18,6.93889569381139,5.86392682621225,484.666514285714,-0.529199838638306
"867","Zambia 2022",2022-12-01,"2022",28662.499382,18673.3333333333,12,18.032185,"Zambia",2,1.07161496085822,194.651951496727,"1","0",24261,2967.5653171942,519.38,252.12,6.93959547778937,5.32003798670465,450.513887699809,-0.529199838638306
"868","Zambia 2023",2023-01-01,"2023",29860,19080,1,18.973879,"Zambia",2,1.09379530298637,196.986604584123,"0","0",24261,2967.5653171942,443.75,149.38,7.02437043285475,5.1048801369863,457.289465701642,-0.529199838638306
"869","Zambia 2023",2023-02-01,"2023",29860,18720,2,19.727613,"Zambia",2,1.11510582777617,198.260174710443,"0","0",24261,2967.5653171942,357.5,120.04,7.07568061743454,4.78625485784414,312.579504132231,-0.529199838638306
"870","Zambia 2023",2023-03-01,"2023",29860,18720,3,21.382931,"Zambia",2,1.1267323861989,203.564235417493,"0","0",24261,2967.5653171942,313.5,104.51,7.02458690278062,4.30068002205477,459.348583877996,-0.529199838638306
"871","Zambia 2023",2023-04-01,"2023",29860,18720,4,17.728132,"Zambia",2,1.13719918817048,247.832089697888,"0","0",24261,2967.5653171942,313.38,100.25,7.30326318216539,4.26074289876184,494.8,-0.529199838638306
"872","Zambia 2023",2023-05-01,"2023",29860,17000,5,19.326107,"Zambia",2,1.14392577558713,209.374810974605,"0","0",24261,2967.5653171942,329.25,83.22,7.00377354789842,4.20126532226176,247.832089697888,-0.529199838638306
"873","Zambia 2023",2023-06-01,"2023",29860,17000,6,17.376507,"Zambia",2,1.15311684546245,228.12409881917,"0","0",24261,2967.5653171942,287.5,84.31,7.2310449686265,4.28859737638749,463.68,-0.529199838638306
"874","Zambia 2023",2023-07-01,"2023",29860,16406.6666666667,7,18.456938,"Zambia",2,1.16338069005509,227.881786242117,"0","0",24261,2967.5653171942,334.63,85.19,7.01082871192064,3.9007766682517,437.07360556304,-0.529199838638306
"875","Zambia 2023",2023-08-01,"2023",29860,16406.6666666667,8,19.942205,"Zambia",2,1.17265874166425,217.949820493772,"0","0",24261,2967.5653171942,385.63,93.09,6.77326647671991,3.77477145837168,489.949994844288,-0.529199838638306
"876","Zambia 2023",2023-09-01,"2023",29860,16673.3333333333,9,20.899973,"Zambia",2,1.18040011597565,230.201254326979,"0","0",24261,2967.5653171942,380,95.23,6.72807528816823,3.46552488637623,523.168175937904,-0.529199838638306
"877","Zambia 2023",2023-10-01,"2023",29860,16493.3333333333,10,21.962099,"Zambia",2,1.18938822847202,245.568513282815,"0","0",24261,2967.5653171942,411.38,114.1,6.52094947489945,3.05817201908576,472.896105130538,-0.529199838638306
"878","Zambia 2023",2023-11-01,"2023",29860,17173.3333333333,11,23.697779,"Zambia",2,1.20031893302407,233.152651140852,"0","0",24261,2967.5653171942,385.5,110.37,6.51968363371124,3.10818311252685,456.927536231884,-0.529199838638306
"879","Zambia 2023",2023-12-01,"2023",29860,18306.6666666667,12,25.738319,"Zambia",2,1.21203247318063,233.152651140852,"0","0",24261,2967.5653171942,354,93.93,6.57161619836943,3.10818311252685,268.802093275394,-0.529199838638306
"880","Zambia 2024",2024-01-01,"2024",29860,18306.6666666667,1,27.026354,"Zambia",2,1.23783705421861,247.832089697888,"0","0",24261,2967.5653171942,335.38,93.79,6.52791190896529,4.26074289876184,494.8,-0.529199838638306
"881","Zambia 2024",2024-02-01,"2024",29860,19653.3333333333,2,27.109446,"Zambia",2,1.26555523340099,247.832089697888,"0","0",24261,2967.5653171942,351.25,68.88,6.61663591252668,4.26074289876184,494.8,-0.529199838638306
"882","Zambia 2024",2024-03-01,"2024",29860,20186.6666666667,3,24.868587,"Zambia",2,1.26555523340099,247.832089697888,"0","0",24261,2967.5653171942,330,68.05,6.8705394397108,4.26074289876184,494.8,-0.529199838638306
