"","key","Diammonium Phosphate","NPK","Urea","RealInterest","ForexReserves","ElectionYr","ElectionYr1","GDP","ControlofCorruption","SharePrivateSectorSalesAnnual","NumFirmsImportingFert","WorldUrea","Natural gas index","Year","Month","Country","Diesel","ExchangeRate","CPI","MaizePrice","MonthlyUreaImportMT"
"669","2020-9-Ghana",NA,2472,2333.33333333333,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,250.5,46.07,"2020","9","Ghana",4.921,5.74,0.857417406424453,1451.576,NA
"670","2020-10-Ghana",NA,2493.33333333333,2233.33333333333,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,245,54.72,"2020","10","Ghana",4.852,5.805733,0.858973185686831,1635.576,NA
"671","2020-11-Ghana",NA,1256,1390,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,245,59.06,"2020","11","Ghana",4.818,5.8,0.861535645648394,1508.432,NA
"672","2020-12-Ghana",NA,1226.3829787234,1338.88888888889,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,245,63.86,"2020","12","Ghana",4.86,5.85,0.869497574814679,1558.848,NA
"673","2021-1-Ghana",NA,1230.22222222222,1349.41176470588,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,265,73.02,"2021","1","Ghana",5.086,5.8,0.878008602544157,2095.576,3800
"674","2021-2-Ghana",NA,1322.32558139535,1451.25,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,335,97.48,"2021","2","Ghana",5.296,5.732783,0.884414752448064,1906.424,NA
"675","2021-3-Ghana",NA,2552.30769230769,2350,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,352.88,65.62,"2021","3","Ghana",5.391,5.78,0.892010615905555,2092.54,NA
"676","2021-4-Ghana",NA,2660,2266.66666666667,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,328.1,71.28,"2021","4","Ghana",5.584,5.75,0.905738079985357,2258.14,NA
"677","2021-5-Ghana",NA,2850,2400,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,331.63,83.47,"2021","5","Ghana",5.979,5.75,0.912784844879656,2330.636,NA
"678","2021-6-Ghana",NA,2600,2400,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,393.25,94.73,"2021","6","Ghana",6.285,5.82,0.924407431133889,2944,NA
"679","2021-7-Ghana",NA,3222.22222222222,3400,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,441.5,112.68,"2021","7","Ghana",6.464,5.959977,0.939507641621671,2944,NA
"680","2021-8-Ghana",NA,3722.22222222222,4200,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,446.88,129.82,"2021","8","Ghana",6.485,6.019032,0.941978585156036,2944,NA
"681","2021-9-Ghana",NA,3727.27272727273,4200,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,418.75,178.4,"2021","9","Ghana",6.472,5.94,0.948110185778347,2908.212,63
"682","2021-10-Ghana",NA,3827.27272727273,5200,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,695,222.53,"2021","10","Ghana",6.592,5.99,0.953784204264665,2957.616,NA
"683","2021-11-Ghana",NA,3925,6400,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,900.5,202.59,"2021","11","Ghana",6.964,6.03,0.967420151917269,2964.424,NA
"684","2021-12-Ghana",NA,3937.5,NA,14,9405.46879967781,0,1,79082.784426,-0.128527134656906,0.9,23,890,236.49,"2021","12","Ghana",7.061,6.03,0.979317287453098,2944,NA
"685","2022-1-Ghana",NA,6138.46153846154,NA,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,846.38,196.91,"2022","1","Ghana",6.932,6.268499,1,2968.472,3113.43021
"686","2022-2-Ghana",NA,6553.84615384615,9000,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,744.17,197.52,"2022","2","Ghana",7.232,6.697994,1.02361123821726,2881.9,NA
"687","2022-3-Ghana",NA,7177.77777777778,8800,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,872.5,271.08,"2022","3","Ghana",10.119,7.3,1.06470211402947,3340.612,5500
"688","2022-4-Ghana",NA,7346.66666666667,9800,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,925,243.44,"2022","4","Ghana",11.316,7.25,1.11979500320308,3986.636,NA
"689","2022-5-Ghana",NA,7784.61538461538,9200,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,707.5,248.79,"2022","5","Ghana",11.368,7.778541,1.16491260181203,4114.424,15000
"690","2022-6-Ghana",NA,7960,9040,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,690,263.24,"2022","6","Ghana",12.679,7.92655,1.20005490985632,4497.788,375.82662
"691","2022-7-Ghana",NA,7375,9300,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,601,344.93,"2022","7","Ghana",13.854,7.8,1.23785119428937,4497.788,NA
"692","2022-8-Ghana",NA,7420,8866.66666666667,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,591.25,454.04,"2022","8","Ghana",14.273,9.9,1.26146243250664,4037.788,NA
"693","2022-9-Ghana",NA,7314.28571428571,9325,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,678,391.32,"2022","9","Ghana",14.259,10.1,1.28672096641347,3807.788,NA
"694","2022-10-Ghana",NA,7800,10225,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,636.25,268.55,"2022","10","Ghana",15.211,13.55,1.32149720874897,3782.212,NA
"695","2022-11-Ghana",NA,8061.53846153846,10525,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,588.75,247.18,"2022","11","Ghana",23.071,14,1.43497757847534,3782.212,NA
"696","2022-12-Ghana",NA,8050,10750,21.0666666666667,4696.186862278,1,0,74374.397473,-0.0459954999387264,0.9,38,519.38,252.12,"2022","12","Ghana",19.949,9,1.48988743479455,3782.212,NA
"697","2023-1-Ghana",NA,8400,10942.8571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","1","Ghana",15.697,12.1,1.51551203441018,3782.212,NA
"698","2023-2-Ghana",NA,8538.46153846154,11085.7142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","2","Ghana",16.895,12.6,1.54388212684177,5111.152,198.9
"699","2023-3-Ghana",NA,9233.33333333333,10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","3","Ghana",15.035,11.65,1.52466367713004,5111.152,8920
"700","2023-4-Ghana",NA,9100,9700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","4","Ghana",14.067,11.6,1.56035508373753,5111.152,8988
"701","2023-5-Ghana",NA,9100,9114.28571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","5","Ghana",13.447,11,1.63539855404045,5111.152,426.35
"702","2023-6-Ghana",NA,8746.15384615385,8225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","6","Ghana",14.282,11,1.6875629175437,5111.152,25775.907
"703","2023-7-Ghana",NA,7778.57142857143,8250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","7","Ghana",13.304,11.323336,1.74796375949483,5111.152,NA
"704","2023-8-Ghana",NA,8069.23076923077,8250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","8","Ghana",13.97,11.414579,1.74430310240688,5111.152,NA
"705","2023-9-Ghana",NA,8084.21052631579,8025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","9","Ghana",13.96,11.57,1.77633385192642,NA,1067.5
"706","2023-10-Ghana",NA,8404.87804878049,8140.74074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","10","Ghana",13.68,11.85,1.78640065891828,NA,5000
"707","2023-11-Ghana",NA,8453.33333333333,8144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","11","Ghana",13.512,11.95,1.81385558707788,NA,NA
"708","2023-12-Ghana",NA,8440.90909090909,8138.46153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023","12","Ghana",13.634,11.965085,1.83490436533358,NA,50.14
"709","2024-1-Ghana",NA,8395.45454545454,8150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","1","Ghana",NA,12.31,NA,NA,NA
"710","2024-2-Ghana",NA,8431.81818181818,8253.84615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","2","Ghana",NA,12.365549,NA,NA,NA
"711","2024-3-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","3","Ghana",NA,13.209276,NA,NA,NA
"712","2024-4-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024","4","Ghana",NA,13.394238,NA,NA,NA
"713","2024-5-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2024-6-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2024-7-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2024-8-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2024-9-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2024-10-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2024-11-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2024-12-Ghana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2010-1-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,266.5,119.14,"2010","1","Nigeria",NA,149.600006,0.246970640356339,48760,NA
"722","2010-2-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,297.5,113.76,"2010","2","Nigeria",NA,147.289993,0.251544614205661,48760,NA
"723","2010-3-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,278.7,101.64,"2010","3","Nigeria",NA,149.699997,0.251209349106758,48760,NA
"724","2010-4-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,253.75,91.83,"2010","4","Nigeria",NA,150.5,0.253173044686048,46920,NA
"725","2010-5-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,234,92.75,"2010","5","Nigeria",NA,149.009995,0.25307725465779,48760,NA
"726","2010-6-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,226.25,102.12,"2010","6","Nigeria",NA,149.899994,0.260453086833661,47840,NA
"727","2010-7-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,259.38,102.07,"2010","7","Nigeria",NA,150.100006,0.263278892667273,50600,NA
"728","2010-8-Nigeria",NA,NA,NA,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,263.5,100.1,"2010","8","Nigeria",NA,151.649994,0.267900761530725,41400,NA
"729","2010-9-Nigeria",NA,85950.7142857143,81765.4545454545,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,308.75,94.24,"2010","9","Nigeria",NA,154.25,0.269122084391015,38640,NA
"730","2010-10-Nigeria",NA,87373.3333333333,82274,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,332.5,88.62,"2010","10","Nigeria",NA,149.050003,0.269936299631208,38640,NA
"731","2010-11-Nigeria",NA,88146.4,81215,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,365.4,93.44,"2010","11","Nigeria",NA,150,0.270056037166531,46920,NA
"732","2010-12-Nigeria",NA,86355,78062,1.06773606467258,32339.4727156973,0,0,363359.825763,-1.05150854587555,1,23,380.63,100.29,"2010","12","Nigeria",0.44,151.899994,0.273528425690886,44160,NA
"733","2011-1-Nigeria",NA,84850,77706.6666666667,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,378.5,108.01,"2011","1","Nigeria",NA,151.100006,0.276809234158724,41400,NA
"734","2011-2-Nigeria",NA,90060,75706.6666666667,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,297.5,102.12,"2011","2","Nigeria",NA,152.5,0.279467407442885,41400,NA
"735","2011-3-Nigeria",NA,91427.5,81283.3333333333,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,278.7,101.24,"2011","3","Nigeria",NA,155,0.283299008573208,46000,NA
"736","2011-4-Nigeria",NA,NA,NA,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,253.75,109.57,"2011","4","Nigeria",NA,154.100006,0.281766368121079,51520,NA
"737","2011-5-Nigeria",NA,85560,81964.4444444445,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,234,110.51,"2011","5","Nigeria",NA,156.600006,0.284328751376982,53360,NA
"738","2011-6-Nigeria",NA,90102.1428571429,82820,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,478.75,113.85,"2011","6","Nigeria",NA,153.5,0.287106662196465,55200,NA
"739","2011-7-Nigeria",NA,94268.125,88021.8181818182,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,483.75,116.83,"2011","7","Nigeria",NA,153,0.288016667464917,50600,NA
"740","2011-8-Nigeria",NA,92736.25,87758.3333333333,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,475.5,111.83,"2011","8","Nigeria",NA,154.720001,0.29280616887782,50600,NA
"741","2011-9-Nigeria",NA,97092.4324324324,84715,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,508.75,109.98,"2011","9","Nigeria",NA,159.350006,0.296949087599981,50600,NA
"742","2011-10-Nigeria",NA,93998.6666666667,92125.4545454545,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,493.5,108.78,"2011","10","Nigeria",NA,157.929993,0.298385938023852,53360,NA
"743","2011-11-Nigeria",NA,92322.8571428571,98071.4285714286,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,481.25,104.56,"2011","11","Nigeria",NA,161,0.298505675559174,50600,NA
"744","2011-12-Nigeria",NA,97232.7272727273,105972,5.68557985915585,32639.9874357376,1,0,410334.556936,-1.18936145305634,1,23,423.13,104.4,"2011","12","Nigeria",NA,159.220001,0.30166674649169,59800,NA
"745","2012-1-Nigeria",NA,28360,30520,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,368,98.29,"2012","1","Nigeria",NA,161.5,0.311772594472915,50600,NA
"746","2012-2-Nigeria",NA,91700,86860,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,375,94.32,"2012","2","Nigeria",NA,157.449997,0.312634704727238,57960,NA
"747","2012-3-Nigeria",NA,98597.7777777778,103890,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,393.13,94.28,"2012","3","Nigeria",NA,155.360001,0.317615786196657,57040,NA
"748","2012-4-Nigeria",NA,100860,89000,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,494.38,89.35,"2012","4","Nigeria",NA,157.080002,0.318022893816754,62560,NA
"749","2012-5-Nigeria",NA,104628,94966.6666666667,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,513.13,96.53,"2012","5","Nigeria",NA,157.800003,0.320417644523205,NA,NA
"750","2012-6-Nigeria",NA,107337.142857143,104915,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,456.88,96.09,"2012","6","Nigeria",NA,159.720001,0.32410556061114,NA,NA
"751","2012-7-Nigeria",NA,104831.428571429,106572,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,307.5,100.95,"2012","7","Nigeria",NA,158.300003,0.324871880837205,NA,NA
"752","2012-8-Nigeria",NA,116804.444444444,127750,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,382.5,99.63,"2012","8","Nigeria",NA,155.929993,0.327051103980076,NA,NA
"753","2012-9-Nigeria",NA,98714.2857142857,113264,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,384.38,98.58,"2012","9","Nigeria",NA,155.669998,0.330355859954979,NA,NA
"754","2012-10-Nigeria",NA,98360,112856,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,349,105.7,"2012","10","Nigeria",NA,154.460007,0.333277455816849,NA,NA
"755","2012-11-Nigeria",NA,101103.333333333,107056.666666667,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,383.5,109.37,"2012","11","Nigeria",NA,155.080002,0.335289046410269,NA,NA
"756","2012-12-Nigeria",NA,106500,107235,6.22480861375458,43830.6381316587,0,1,459375.974637,-1.17593324184418,1,23,375.83,107.04,"2012","12","Nigeria",0.62,153.589996,0.337803534652043,NA,NA
"757","2013-1-Nigeria",NA,104055,107460,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,380,107.61,"2013","1","Nigeria",NA,154.770004,0.33991091527372,NA,NA
"758","2013-2-Nigeria",NA,103130,104070,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,415.63,107.54,"2013","2","Nigeria",NA,155.630005,0.342449351022559,NA,NA
"759","2013-3-Nigeria",NA,99564,108660,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,395.63,113.68,"2013","3","Nigeria",NA,156,0.344891996743139,NA,NA
"760","2013-4-Nigeria",NA,NA,NA,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,365.63,122.81,"2013","4","Nigeria",NA,156.380005,0.3468077973083,NA,NA
"761","2013-5-Nigeria",NA,89413.3333333333,100572,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,358.13,118.48,"2013","5","Nigeria",NA,155.399994,0.349130705493558,NA,NA
"762","2013-6-Nigeria",NA,104197.5,103440,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,329.38,114.37,"2013","6","Nigeria",NA,160.229996,0.351190191101106,NA,NA
"763","2013-7-Nigeria",NA,103306.666666667,104455,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,312.5,110.09,"2013","7","Nigeria",NA,160.550003,0.353082044159203,NA,NA
"764","2013-8-Nigeria",NA,102260,102500,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,310.63,107.5,"2013","8","Nigeria",NA,161.309998,0.35396810192059,NA,NA
"765","2013-9-Nigeria",NA,98480,95920,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,301,107.52,"2013","9","Nigeria",NA,157.520004,0.356626275204751,NA,NA
"766","2013-10-Nigeria",NA,101513.333333333,94656,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,296.88,109.03,"2013","10","Nigeria",NA,156.860001,0.359308395995977,NA,NA
"767","2013-11-Nigeria",NA,94396,85953.3333333333,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,305,108.65,"2013","11","Nigeria",NA,156.419998,0.36187077925188,59800,NA
"768","2013-12-Nigeria",NA,109280,114240,11.2016222248975,42847.5321375805,0,0,514966.205496,-1.22686922550201,1,23,305,117.45,"2013","12","Nigeria",NA,161.050003,0.364696585085493,59800,NA
"769","2014-1-Nigeria",NA,95376.6666666667,95680,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,330,123.48,"2014","1","Nigeria",NA,162.199997,0.367019493270751,62560,NA
"770","2014-2-Nigeria",NA,96828.3333333333,97360,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,353.13,137.61,"2014","2","Nigeria",NA,165,0.368863451314718,56120,NA
"771","2014-3-Nigeria",NA,96686.6666666667,95700,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,327.5,122.17,"2014","3","Nigeria",NA,162.639999,0.37173715216246,55200,NA
"772","2014-4-Nigeria",NA,97548.3333333333,97200,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,260,118.66,"2014","4","Nigeria",NA,160.600006,0.374036112840653,54893.364,NA
"773","2014-5-Nigeria",NA,99945,98120,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,265,114.95,"2014","5","Nigeria",NA,162.600006,0.376957708702524,NA,NA
"774","2014-6-Nigeria",NA,100876.666666667,98020,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,288.75,112.86,"2014","6","Nigeria",NA,163.009995,0.37985535705733,NA,NA
"775","2014-7-Nigeria",NA,97896.6666666667,95240,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,305,103.07,"2014","7","Nigeria",NA,161.699997,0.382321950284975,55200,NA
"776","2014-8-Nigeria",NA,96103.3333333333,92940,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,311.25,101.28,"2014","8","Nigeria",NA,160.789993,0.384165908328943,55200,NA
"777","2014-9-Nigeria",NA,97566.6666666667,96460,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,317.5,101.76,"2014","9","Nigeria",NA,161.789993,0.386297236457685,55200,NA
"778","2014-10-Nigeria",NA,94285,97460,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,317.5,103.02,"2014","10","Nigeria",NA,163.419998,0.388260932036975,55200,NA
"779","2014-11-Nigeria",NA,98056.6666666667,101360,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,317.5,102.66,"2014","11","Nigeria",NA,174.800003,0.390559892715168,48244.8,NA
"780","2014-12-Nigeria",NA,104420,107980,11.3562130249598,34241.7378744871,0,0,568498.788218,-1.28350389003754,1,23,308.13,99,"2014","12","Nigeria",0.52,182.25,0.393792806168878,44252,NA
"781","2015-1-Nigeria",NA,106918.333333333,110560,13.5961532451283,28283.23014431,1,0,494582.603949,-1.09567785263062,1,21,305,91.06,"2015","1","Nigeria",0.47,189.75,0.396977824608458,44160,NA
"782","2015-2-Nigeria",NA,NA,NA,13.5961532451283,28283.23014431,1,0,494582.603949,-1.09567785263062,1,21,305,83.52,"2015","2","Nigeria",NA,201,0.399683892906748,44528,NA
"783","2015-3-Nigeria",NA,NA,NA,13.5961532451283,28283.23014431,1,0,494582.603949,-1.09567785263062,1,21,295.5,82.16,"2015","3","Nigeria",NA,199,0.403323913980555,43203.2,NA
"784","2015-4-Nigeria",NA,NA,NA,13.5961532451283,28283.23014431,1,0,494582.603949,-1.09567785263062,1,21,260,70.94,"2015","4","Nigeria",NA,198.850006,0.406413142391877,42688,5500
"785","2015-5-Nigeria",NA,NA,NA,13.5961532451283,28283.23014431,1,0,494582.603949,-1.09567785263062,1,21,265,72.57,"2015","5","Nigeria",NA,199,0.410891326212941,44896,NA
